sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,334
Sensor ID:,28855
Sensor Type:,FUELv2 
Start time:,2025-11-21 16:00:49
Stop time:,2025-11-28 12:39:49
Total number of logs:,9879
Study arm:,0

Fuel type:,pellet
Fuel calibration value:,0.00
Fuel resolution (gram):,1.00
Fuel consumption (kg/day):,0.0

Timestamp,Weight (kg),w_smooth,consumption (kg)
2025-11-21 16:01:49,-0.000467,,0
2025-11-21 16:02:49,-0.000467,,0
2025-11-21 16:03:49,-0.000411,-0.000467,0
2025-11-21 16:04:49,-0.000411,-0.000467,0
2025-11-21 16:05:49,-0.0007,-0.0007,0
2025-11-21 16:06:49,-0.0007,-0.0007,0
2025-11-21 16:07:49,-0.0007,-0.0007,0
2025-11-21 16:08:49,-0.000728,-0.000728,0
2025-11-21 16:09:49,-0.000728,-0.000728,0
2025-11-21 16:10:49,-0.000728,-0.000728,0
2025-11-21 16:11:49,-0.000938,-0.000728,0
2025-11-21 16:12:49,-0.000938,-0.000728,0
2025-11-21 16:13:49,-8.2e-05,-8.2e-05,0
2025-11-21 16:14:49,0.000358,0.000358,0
2025-11-21 16:15:49,0.000464,0.000358,0
2025-11-21 16:16:49,0.000464,0.000358,0
2025-11-21 16:17:49,0.000358,0.000358,0
2025-11-21 16:18:49,-0.000207,-0.000207,0
2025-11-21 16:19:49,-0.000207,-0.000207,0
2025-11-21 16:20:49,-0.000207,-0.000207,0
2025-11-21 16:21:49,-0.000207,-0.000207,0
2025-11-21 16:22:49,0.000119,1.6e-05,0
2025-11-21 16:23:49,0.000119,1.6e-05,0
2025-11-21 16:24:49,1.6e-05,1.6e-05,0
2025-11-21 16:25:49,-0.000292,1.6e-05,0
2025-11-21 16:26:49,1.6e-05,-0.000251,0
2025-11-21 16:27:49,-0.000251,-0.000251,0
2025-11-21 16:28:49,-0.000251,-0.000251,0
2025-11-21 16:29:49,-0.000351,-0.000326,0
2025-11-21 16:30:49,-0.000326,-0.000326,0
2025-11-21 16:31:49,-0.000326,-0.000326,0
2025-11-21 16:32:49,-0.000326,-0.000326,0
2025-11-21 16:33:49,-0.000326,-0.000326,0
2025-11-21 16:34:49,-0.000326,-0.000326,0
2025-11-21 16:35:49,-0.001421,-0.001421,0
2025-11-21 16:36:49,-0.001421,-0.001421,0
2025-11-21 16:37:49,-0.001421,-0.001421,0
2025-11-21 16:38:49,-0.001383,-0.001383,0
2025-11-21 16:39:49,-0.000994,-0.000994,0
2025-11-21 16:40:49,-0.000502,-0.000565,0
2025-11-21 16:41:49,-0.000502,-0.000565,0
2025-11-21 16:42:49,-0.000565,-0.000565,0
2025-11-21 16:43:49,-0.000994,-0.000565,0
2025-11-21 16:44:49,-0.000565,-0.000565,0
2025-11-21 16:45:49,-0.000565,-0.000565,0
2025-11-21 16:46:49,-0.000524,-0.000524,0
2025-11-21 16:47:49,-0.000524,-0.000524,0
2025-11-21 16:48:49,-0.000461,-0.000524,0
2025-11-21 16:49:49,-0.000524,-0.000524,0
2025-11-21 16:50:49,-0.000838,-0.000627,0
2025-11-21 16:51:49,-0.000838,-0.00075,0
2025-11-21 16:52:49,-0.000627,-0.00075,0
2025-11-21 16:53:49,-0.00075,-0.00075,0
2025-11-21 16:54:49,-0.00075,-0.000627,0
2025-11-21 16:55:49,-0.000627,-0.000627,0
2025-11-21 16:56:49,-0.000627,-0.000627,0
2025-11-21 16:57:49,-0.000445,-0.000445,0
2025-11-21 16:58:49,-0.000445,-0.000445,0
2025-11-21 16:59:49,-0.000445,-0.000445,0
2025-11-21 17:00:49,-0.000941,-0.000941,0
2025-11-21 17:01:49,-0.001167,-0.000979,0
2025-11-21 17:02:49,-0.001167,-0.001167,0
2025-11-21 17:03:49,-0.000979,-0.001167,0
2025-11-21 17:04:49,-0.001167,-0.001167,0
2025-11-21 17:05:49,-0.001245,-0.000979,0
2025-11-21 17:06:49,-0.000979,-0.000979,0
2025-11-21 17:07:49,-0.000979,-0.000979,0
2025-11-21 17:08:49,-0.000562,-0.000562,0
2025-11-21 17:09:49,-0.000464,-0.000562,0
2025-11-21 17:10:49,-0.000464,-0.000562,0
2025-11-21 17:11:49,-0.000562,-0.000562,0
