Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29312,Gradient EXACT 29312,Temperature EXACT 29312
2025-11-13 15:41:06,3.036391,,0.0,0,0.04,29.39
2025-11-13 15:43:06,3.220166,3.220166,0.0,0,0.04,28.80
2025-11-13 15:45:06,3.226419,3.224612,0.0,0,0.02,28.31
2025-11-13 15:47:06,3.224612,3.226083,0.0,0,-0.01,27.85
2025-11-13 15:49:06,3.226419,3.226419,0.0,0,0.03,27.53
2025-11-13 15:51:06,3.251031,3.251031,0.0,0,0.03,27.21
2025-11-13 15:53:06,3.251627,3.251031,0.0,0,0.04,26.96
2025-11-13 15:55:06,3.249633,3.249633,0.0,0,0.08,26.75
2025-11-13 15:57:06,3.249097,3.249097,0.0,0,0.04,26.54
2025-11-13 15:59:06,3.249633,3.249633,0.0,0,-0.00,26.34
2025-11-13 16:01:06,3.25029,3.25029,0.0,0,0.04,26.23
2025-11-13 16:03:06,3.253186,3.253186,0.0,0,0.01,26.09
2025-11-13 16:05:06,3.253186,3.253186,0.0,0,0.04,25.98
2025-11-13 16:07:06,3.248389,3.248389,0.0,0,0.04,25.87
2025-11-13 16:09:06,3.246722,3.246722,0.0,0,0.02,25.80
2025-11-13 16:11:06,3.242509,3.242509,0.0,0,0.05,25.77
2025-11-13 16:13:06,3.236992,3.236992,0.0,0,0.04,25.97
2025-11-13 16:15:06,3.232955,3.232955,0.0,0,0.04,26.18
2025-11-13 16:17:06,3.233657,3.233657,0.0,0,-0.00,26.08
2025-11-13 16:19:06,3.235606,3.235606,0.0,0,0.04,26.03
2025-11-13 16:21:06,3.239368,3.239368,0.0,0,0.02,25.98
2025-11-13 16:23:06,3.240161,3.240161,0.0,0,0.07,25.96
2025-11-13 16:25:06,3.248226,3.248226,0.0,0,-0.00,25.87
2025-11-13 16:27:06,3.248226,3.248226,0.0,0,0.04,25.87
2025-11-13 16:29:06,3.246695,3.246695,0.0,0,0.08,25.87
2025-11-13 16:31:06,3.244264,3.244264,0.0,0,-0.00,25.77
2025-11-13 16:33:06,3.243109,3.243109,0.0,0,-0.01,25.77
2025-11-13 16:35:06,3.237916,3.237916,0.0,0,0.02,25.77
2025-11-13 16:37:06,3.236481,3.236481,0.0,0,0.08,25.77
2025-11-13 16:39:06,3.238015,3.238015,0.0,0,0.09,25.77
2025-11-13 16:41:06,3.240373,3.240373,0.0,0,0.09,25.77
2025-11-13 16:43:06,3.242872,3.242872,0.0,0,0.09,25.77
2025-11-13 16:45:06,3.245905,3.245905,0.0,0,0.09,25.77
2025-11-13 16:47:06,3.247021,3.247021,0.0,0,0.04,25.71
2025-11-13 16:49:06,3.247021,3.247021,0.0,0,-0.00,25.71
